Date,Close,High,Low,Open,Volume
2009-06-23,1044.47998,1044.47998,1028.140015,1035.959961,508078000
2009-06-24,1057.849976,1059.560059,1046.209961,1046.209961,377148300
2009-06-25,1074.109985,1074.560059,1064.099976,1064.77002,480337800
2009-06-26,1075.77002,1081.829956,1071,1081.640015,376403700
2009-06-29,1075.839966,1079.469971,1072.410034,1078.52002,245394600
2009-06-30,1075.23999,1082.73999,1070.880005,1078.23999,326939900
2009-07-01,1079.400024,1079.400024,1071.380005,1075.130005,240217000
2009-07-02,1078.709961,1083.25,1075.060059,1080.880005,265526800
2009-07-03,1072.689941,1077.430054,1067.839966,1070.25,261035900
2009-07-06,1065.829956,1072.689941,1062.650024,1072.689941,226397900
2009-07-07,1066.359985,1069.219971,1061.619995,1065.829956,81347200
2009-07-08,1065.469971,1066.359985,1058.119995,1066.359985,144804200
2009-07-09,1065.680054,1065.680054,1058.410034,1065.469971,126762200
2009-07-10,1067.76001,1072.300049,1064.699951,1065.680054,120782300
2009-07-13,1063.660034,1068.5,1060.959961,1067.76001,99903800
2009-07-14,1079.630005,1082.810059,1063.660034,1063.660034,116266100
2009-07-15,1097.23999,1104.869995,1079.630005,1079.630005,185822300
2009-07-16,1108.880005,1120.410034,1097.23999,1097.23999,215726100
2009-07-17,1120.900024,1121.660034,1103.849976,1108.880005,139283000
2009-07-20,1139.25,1139.25,1067.839966,1070.25,158382000
2009-07-21,1134.699951,1144.23999,1132.060059,1139.25,155026700
2009-07-22,1148.699951,1160.609985,1134.699951,1134.699951,195869800
2009-07-23,1152.150024,1157.719971,1142.930054,1148.699951,123620100
2009-07-24,1155.880005,1159.810059,1147.849976,1152.150024,153605000
2009-07-27,1156.430054,1156.430054,1148.26001,1155.880005,102918700
2009-07-28,1172.380005,1174.01001,1155.890015,1156.430054,159955000
2009-07-29,1164.47998,1179.079956,1156.359985,1172.380005,172366000
2009-07-30,1160.660034,1168.439941,1153.810059,1164.47998,140153200
2009-07-31,1174.900024,1176.670044,1160.660034,1160.660034,166465000
2009-08-03,1171.310059,1177.640015,1164.359985,1174.900024,97561800
2009-08-04,1179.880005,1181.930054,1171.310059,1171.310059,136161500
2009-08-05,1179.48999,1185.380005,1178.160034,1179.880005,162716400
2009-08-06,1183.969971,1183.969971,1178.930054,1179.48999,122162100
2009-08-07,1184.880005,1191.660034,1182.410034,1183.969971,162398200
2009-08-10,1188,1191,1182.449951,1184.880005,96369600
2009-08-11,1186.280029,1188.97998,1184.079956,1188,142347400
2009-08-12,1180.540039,1187.959961,1178.51001,1186.280029,148229400
2009-08-13,1186.189941,1188.030029,1180.540039,1180.540039,139600800
2009-08-14,1188.569946,1196.459961,1186.189941,1186.189941,116932400
2009-08-17,1169.050049,1188.569946,1168.640015,1188.569946,114535200
2009-08-18,1164.410034,1169.050049,1156.189941,1169.050049,125844900
2009-08-19,1155.530029,1169.319946,1153.969971,1164.410034,114379500
2009-08-20,1163.430054,1164.969971,1155.530029,1155.530029,85595600
2009-08-21,1163.790039,1169.449951,1162.410034,1163.430054,88207600
2009-08-24,1174.48999,1174.48999,1163.790039,1163.790039,115766600
2009-08-25,1171.089966,1174.73999,1168.949951,1174.48999,101658700
2009-08-26,1172.560059,1172.560059,1167.77002,1171.089966,87852000
2009-08-27,1176.900024,1176.900024,1169.800049,1172.560059,100564000
2009-08-28,1174.27002,1178.77002,1173.550049,1176.900024,136412000
2009-09-01,1171.280029,1174.27002,1163.780029,1174.27002,96814000
2009-09-02,1168.01001,1171.280029,1163.569946,1171.280029,94598600
2009-09-03,1173.660034,1174.319946,1168.01001,1168.01001,100358400
2009-09-04,1178.73999,1182.5,1173.660034,1173.660034,102060900
2009-09-07,1190.390015,1190.390015,1178.73999,1178.73999,105283700
2009-09-08,1202.069946,1202.069946,1190.390015,1190.390015,152627900
2009-09-09,1196.459961,1204.829956,1195.72998,1202.069946,110977500
2009-09-10,1201.280029,1210.109985,1196.459961,1196.459961,131980600
2009-09-11,1208.280029,1210.359985,1201.280029,1201.280029,92797600
2009-09-14,1203.359985,1212.699951,1203.359985,1208.530029,89457000
2009-09-15,1207.469971,1207.469971,1202.619995,1202.900024,81485200
2009-09-16,1212.97998,1217.609985,1209.160034,1209.160034,102708500
2009-09-17,1218.800049,1220.469971,1214.339966,1219.469971,110402100
2009-09-18,1221.199951,1221.199951,1215.540039,1216.98999,88533000
2009-09-23,1219.069946,1231.48999,1218.130005,1231.329956,87608200
2009-09-24,1218.060059,1221.089966,1216.189941,1217.689941,101435100
2009-09-25,1217.390015,1218.609985,1213.880005,1217.689941,72541600
2009-09-28,1205.949951,1216.819946,1204.199951,1216.819946,59585800
2009-09-29,1208.209961,1210.219971,1206.75,1208.369995,51999600
2009-09-30,1202.079956,1208.300049,1200.650024,1208.300049,91857200
2009-10-01,1208.349976,1210.48999,1202.400024,1202.410034,68876400
2009-10-02,1206.25,1206.73999,1202.420044,1204.199951,79423600
2009-10-05,1216.449951,1216.449951,1203.27002,1206.060059,82925200
2009-10-06,1212.72998,1216.180054,1212.579956,1216.060059,98981600
2009-10-07,1218.609985,1219.27002,1214.400024,1214.410034,114829500
2009-10-08,1230.089966,1230.089966,1218.079956,1218.569946,102671900
2009-10-09,1233.819946,1236.890015,1231.23999,1231.23999,102250200
2009-10-12,1233.329956,1238.300049,1232.369995,1235.599976,57814200
2009-10-13,1233.51001,1234,1231.359985,1232.170044,59122800
2009-10-14,1246.839966,1248.140015,1235.050049,1235.050049,97019600
2009-10-15,1246.859985,1256.589966,1241.619995,1252.300049,78012800
2009-10-16,1256.77002,1256.77002,1247.180054,1248.48999,78634600
2009-10-19,1261.48999,1262.359985,1255.630005,1257.76001,81436400
2009-10-20,1265.73999,1270.079956,1264.47998,1264.609985,116640000
2009-10-21,1260.060059,1270.439941,1260.060059,1267.839966,90992800
2009-10-22,1260.02002,1263.02002,1257.170044,1259.400024,82178000
2009-10-23,1267.099976,1269.140015,1260.48999,1261.569946,110653800
2009-10-26,1259.920044,1267.430054,1259.920044,1267.430054,71757200
2009-10-27,1260.300049,1260.300049,1246.380005,1257.530029,100898100
2009-10-28,1249.050049,1256.790039,1248.709961,1256.26001,66842800
2009-10-29,1241.75,1244.040039,1236.199951,1244.040039,96412000
2009-10-30,1243.22998,1248.75,1242.72998,1246.109985,104423700
2009-11-02,1241.76001,1241.76001,1233.449951,1238.170044,70676800
2009-11-03,1242.319946,1245.469971,1240.890015,1241.609985,80764400
2009-11-04,1253.839966,1253.839966,1242.790039,1242.790039,72990800
2009-11-05,1253.959961,1253.97998,1250.75,1252.619995,82808000
2009-11-06,1260.76001,1263.030029,1258.910034,1260.069946,83332400
2009-11-09,1267.75,1267.75,1259.22998,1262.140015,84931000
2009-11-10,1274.079956,1277.810059,1273.030029,1273.640015,88121400
2009-11-11,1270.150024,1279.52002,1269.109985,1276.829956,82532000
2009-11-12,1271.75,1271.75,1262.47998,1269.640015,85158800
2009-11-13,1270.959961,1273.22998,1267.699951,1273.170044,54833600
2009-11-16,1278.310059,1278.719971,1272.97998,1272.97998,61446400
2009-11-17,1279.949951,1288.420044,1275.619995,1281.469971,101680200
2009-11-18,1275.099976,1280.51001,1274.530029,1279.170044,76539400
2009-11-19,1276.650024,1277.589966,1273.680054,1274.98999,79995700
2009-11-20,1274.359985,1277.300049,1270.73999,1275.660034,126081800
2009-11-23,1270.880005,1274.77002,1270.819946,1273.660034,67308000
2009-11-24,1272.089966,1273.599976,1270.189941,1271.109985,109991100
2009-11-25,1271,1273.160034,1268.920044,1273.160034,100200400
2009-11-26,1270.609985,1273.849976,1268.819946,1270.290039,91824000
2009-11-30,1259.109985,1268.97998,1248.579956,1256.880005,196096000
2009-12-01,1266.709961,1266.709961,1261.97998,1264.349976,79914400
2009-12-02,1271.150024,1273.300049,1267.880005,1273.280029,89033600
2009-12-03,1272.349976,1273.459961,1269.550049,1272.630005,67244000
2009-12-04,1270.199951,1271.910034,1269.430054,1271.829956,67282200
2009-12-07,1265.359985,1271.23999,1265.359985,1270.199951,71717600
2009-12-08,1261.459961,1267.949951,1261.459961,1266.359985,73392000
2009-12-09,1255.76001,1261.339966,1255.76001,1258.680054,80478400
2009-12-10,1259.900024,1260.23999,1255.800049,1256.319946,69387800
2009-12-11,1260,1262.640015,1257.949951,1260.23999,63471400
2009-12-14,1265.449951,1265.449951,1256.069946,1259.959961,70108800
2009-12-15,1270.810059,1270.810059,1262.52002,1263.650024,76633200
2009-12-16,1269.030029,1270.050049,1264.76001,1269.550049,84102800
2009-12-17,1266.969971,1272.589966,1265.579956,1269.73999,95597400
2009-12-21,1255.660034,1267.72998,1255.660034,1266.880005,90167400
2009-12-22,1260.420044,1261.449951,1258.390015,1258.390015,58808000
2009-12-23,1260.530029,1262.359985,1257.969971,1259.560059,43686000
2009-12-24,1263.939941,1263.939941,1259.859985,1260.01001,41488600
2009-12-28,1272.72998,1272.72998,1263.339966,1263.530029,49237800
2009-12-29,1275.219971,1275.219971,1270.310059,1273.27002,47798000
2009-12-30,1271.119995,1275.290039,1269.530029,1274.920044,57402600
2009-12-31,1272.780029,1272.780029,1264.829956,1271.339966,63234200
2010-01-04,1275.75,1275.75,1272.25,1272.310059,56508200
2010-01-05,1288.23999,1290.550049,1278.26001,1278.26001,136646600
2010-01-06,1293.170044,1296.439941,1288.02002,1288.859985,117740300
2010-01-07,1291.420044,1299.699951,1290.359985,1293.689941,115024400
2010-01-08,1292.97998,1295.51001,1290.859985,1294.930054,74587200
2010-01-11,1294.51001,1296.560059,1291.160034,1292.680054,92427600
2010-01-12,1292.849976,1296.069946,1291.349976,1295,95212000
2010-01-13,1289.51001,1292.949951,1286.439941,1292.72998,92362400
2010-01-14,1294.709961,1294.939941,1289.73999,1290.5,103604300
2010-01-15,1298.579956,1300.890015,1295.719971,1295.719971,99995400
2010-01-18,1297.98999,1298.689941,1286.25,1286.25,93256800
2010-01-19,1300.349976,1302.349976,1298.380005,1298.380005,91881200
2010-01-20,1306.619995,1307.939941,1301.209961,1301.26001,138379000
2010-01-21,1308.359985,1308.52002,1302.819946,1303.589966,101398500
2010-01-22,1300.449951,1303.430054,1296.439941,1303.430054,94221600
2010-01-25,1296.790039,1297.310059,1292.76001,1297.310059,64897200
2010-01-26,1283.02002,1297.449951,1278.099976,1296.810059,118515400
2010-01-27,1265.77002,1281.530029,1262.319946,1281.530029,152903600
2010-01-28,1264.51001,1267.849976,1261.689941,1267.290039,122218500
2010-01-29,1259.160034,1260.089966,1253.089966,1258.459961,146463700
2010-02-02,1263.76001,1268.209961,1261.119995,1261.199951,122226100
2010-02-03,1267.150024,1267.680054,1263.069946,1263.869995,83913600
2010-02-04,1265.030029,1267.280029,1263.880005,1267.280029,72901400
2010-02-05,1247.900024,1253,1247.459961,1248.150024,137432000
2010-02-08,1235.219971,1247.880005,1234.589966,1247.810059,112665400
2010-02-09,1233.859985,1234.77002,1224.369995,1228.73999,146006900
2010-02-10,1246.170044,1247.910034,1240.119995,1240.119995,113769400
2010-02-11,1249.420044,1249.420044,1244.859985,1247.530029,86269800
2010-02-12,1253.390015,1254.77002,1250.290039,1250.290039,64744800
2010-02-17,1259.069946,1264.910034,1256.359985,1256.439941,96099600
2010-02-18,1259,1262.199951,1258.25,1261.459961,88677800
2010-02-19,1257.670044,1259.26001,1255.780029,1258.359985,106891800
2010-02-22,1266.439941,1267.089966,1260.51001,1260.51001,87683600
2010-02-23,1266.430054,1267.829956,1262.430054,1265.150024,101151700
2010-02-24,1270.780029,1273.300049,1268.300049,1268.300049,99487200
2010-02-25,1270.780029,1277.660034,1270.030029,1271.030029,170515800
2010-03-01,1283.400024,1284.969971,1276.52002,1276.52002,176568700
2010-03-02,1288.069946,1292.810059,1285.959961,1286.400024,156606800
2010-03-03,1286.099976,1292.349976,1284.140015,1290.51001,154316700
2010-03-04,1284.089966,1287.780029,1284.089966,1286.689941,125075900
2010-03-05,1299.780029,1300.73999,1289.869995,1295.670044,148844300
2010-03-08,1324.219971,1325.689941,1312.180054,1312.180054,194749000
2010-03-09,1317.939941,1323.689941,1316.290039,1323.689941,120910000
2010-03-10,1328.219971,1330.280029,1318.839966,1318.839966,121150000
2010-03-11,1321.430054,1334.339966,1318.829956,1326.349976,103337600
2010-03-12,1311.199951,1321.890015,1308.790039,1319.599976,109311500
2010-03-15,1299.670044,1313.359985,1298.75,1311.98999,90177200
2010-03-16,1298.859985,1304.430054,1295.310059,1299.680054,83064000
2010-03-17,1301.949951,1307.079956,1300.290039,1303.040039,95358000
2010-03-18,1301.939941,1307.23999,1300.619995,1306.680054,109725200
2010-03-19,1296.599976,1303.849976,1294.869995,1301.829956,101926400
2010-03-22,1293.650024,1297.939941,1292.209961,1295.829956,96090200
2010-03-23,1304.849976,1305.030029,1295.77002,1295.819946,96196000
2010-03-24,1309.449951,1314.72998,1307.630005,1309.76001,89597800
2010-03-25,1312.47998,1312.530029,1308.800049,1310.75,99142800
2010-03-26,1315.140015,1315.140015,1313.060059,1313.369995,90284000
2010-03-29,1319.209961,1320.829956,1313.109985,1313.97998,91132000
2010-03-30,1319.349976,1323.829956,1317.410034,1319.209961,65188200
2010-03-31,1320.569946,1321.23999,1316.47998,1319.25,113073300
2010-04-01,1329.839966,1332.579956,1319.560059,1319.790039,90968800
2010-04-02,1335.939941,1337.209961,1329.280029,1329.280029,60418400
2010-04-05,1341.75,1342.199951,1339.280029,1339.300049,66001400
2010-04-06,1344.369995,1346.22998,1340.579956,1342.640015,101900100
2010-04-07,1345.089966,1347.609985,1341.550049,1345.920044,96155200
2010-04-08,1332.930054,1342.310059,1331.459961,1342.310059,114846800
2010-04-09,1333.97998,1338.630005,1332.97998,1333.77002,86192200
2010-04-12,1339.609985,1344.119995,1336.390015,1336.390015,112168300
2010-04-13,1334.52002,1341.01001,1333.599976,1340.849976,84707400
2010-04-14,1335.890015,1341.52002,1334.180054,1334.180054,84715200
2010-04-15,1338.829956,1342.060059,1334.140015,1338.640015,100534600
2010-04-16,1332.77002,1340.560059,1330.27002,1340.339966,75909000
2010-04-19,1326.670044,1329.72998,1321.25,1329.72998,83487800
2010-04-20,1335.900024,1335.900024,1329.369995,1329.530029,76536000
2010-04-21,1333.640015,1339.150024,1333.640015,1338.069946,93977200
2010-04-22,1337.01001,1337.01001,1331.47998,1334.23999,75428400
2010-04-23,1336.780029,1338.800049,1334.949951,1337.069946,56413400
2010-04-26,1340.069946,1340.369995,1336.48999,1336.5,54767400
2010-04-27,1339.719971,1340.069946,1337.069946,1339.579956,89002000
2010-04-28,1333.170044,1335.949951,1324.339966,1330.530029,86258800
2010-04-29,1335.859985,1336.890015,1332.810059,1332.810059,77970800
2010-04-30,1346.380005,1348.150024,1338.319946,1338.319946,133424400
2010-05-03,1346.890015,1347.540039,1340.26001,1344.23999,78244800
2010-05-04,1342.890015,1349.920044,1341.900024,1348.359985,76576800
2010-05-05,1335.650024,1336.650024,1324.75,1326.98999,123063800
2010-05-06,1331.869995,1337.880005,1328.890015,1333.219971,123065400
2010-05-07,1332.890015,1332.890015,1315.630005,1318.709961,152622300
2010-05-10,1333.969971,1337.199951,1330.959961,1331.599976,107774700
2010-05-11,1340.719971,1341.880005,1332.380005,1333.189941,110404900
2010-05-12,1344.099976,1344.099976,1337.969971,1341.02002,87190800
2010-05-13,1346.920044,1348.089966,1344.27002,1345.650024,69926200
2010-05-14,1339.300049,1341.22998,1337.359985,1339.910034,90595200
2010-05-17,1334.27002,1337.300049,1326.959961,1337.23999,83872200
2010-05-18,1330.170044,1333.27002,1327.050049,1333.27002,67770000
2010-05-19,1308.22998,1329.050049,1306.660034,1329.050049,112262700
2010-05-20,1304.160034,1309.130005,1300.439941,1304.859985,128742100
2010-05-21,1285.72998,1290.51001,1280.630005,1290.51001,158857900
2010-05-24,1273.689941,1282.959961,1264.109985,1282.959961,123743100
2010-05-25,1250.130005,1265.780029,1247.849976,1264.969971,182583900
2010-05-26,1248.939941,1260.27002,1247.349976,1256.160034,194649700
2010-05-27,1269.160034,1269.420044,1243.859985,1244.540039,102771300
2010-05-31,1285.01001,1285.02002,1271.550049,1276.430054,148750200
2010-06-01,1282.969971,1284.25,1274.560059,1284.25,77367200
2010-06-02,1276.02002,1281.959961,1276.02002,1280.339966,77071200
2010-06-03,1294.439941,1297.75,1285.540039,1285.540039,106824300
2010-06-04,1294.390015,1296.22998,1290.26001,1294.560059,72366600
2010-06-07,1286.27002,1290.680054,1278.890015,1284.51001,74697200
2010-06-08,1288.180054,1290.800049,1285.069946,1285.780029,65905600
2010-06-09,1290.079956,1292.380005,1287.660034,1291.810059,63987800
2010-06-10,1291.310059,1293.27002,1289.709961,1289.719971,63147000
2010-06-11,1294.670044,1302.069946,1294.670044,1298.51001,82157600
2010-06-14,1297.160034,1298.680054,1294.599976,1294.890015,51568800
2010-06-15,1298.369995,1299.150024,1296.73999,1297.26001,78556800
2010-06-17,1304.469971,1306.930054,1303.73999,1304.5,64461200
2010-06-18,1317.689941,1317.689941,1306,1306.170044,105326700
2010-06-21,1335.290039,1335.310059,1320.780029,1320.780029,113371400
2010-06-22,1323.439941,1334.199951,1323.439941,1334.199951,81704400
2010-06-23,1329.699951,1329.699951,1318.52002,1322.050049,85413600
2010-06-24,1325.869995,1333.48999,1325.709961,1327.689941,68009600
2010-06-25,1326.449951,1326.449951,1321.719971,1323.27002,56493800
2010-06-28,1325.540039,1326.060059,1323.619995,1326.060059,53813200
2010-06-29,1319.839966,1331.089966,1315.819946,1326.199951,87023800
2010-06-30,1314.02002,1316.359985,1306,1309.180054,81512000
2010-07-01,1308.76001,1315.869995,1306.670044,1312.969971,114089100
2010-07-02,1307.439941,1307.73999,1304.089966,1305.219971,142934200
2010-07-05,1299.5,1306.030029,1298.140015,1305.51001,74662400
2010-07-06,1307.079956,1307.219971,1294.369995,1297.310059,90967200
2010-07-07,1311.75,1311.829956,1304.609985,1305.969971,83679000
2010-07-08,1316.030029,1317.050049,1312.949951,1314.619995,89981400
2010-07-09,1324.310059,1327.27002,1315.880005,1316.160034,140325600
2010-07-12,1326.73999,1331.73999,1323.550049,1323.910034,78791800
2010-07-13,1332.869995,1332.869995,1328.709961,1329.869995,99389200
2010-07-14,1341.079956,1341.959961,1335.719971,1336.650024,123276400
2010-07-15,1334.079956,1340.109985,1331.199951,1339.579956,84559200
2010-07-16,1336.650024,1336.650024,1332.680054,1333.859985,90899600
2010-07-19,1333.349976,1333.98999,1327.97998,1333.920044,80266000
2010-07-20,1337.670044,1338.680054,1334.530029,1334.530029,77330800
2010-07-21,1341.02002,1344.959961,1338.829956,1340.380005,79138400
2010-07-22,1336.050049,1339.97998,1332.920044,1339.079956,80568800
2010-07-23,1345.680054,1345.680054,1340.780029,1341.040039,109986700
2010-07-26,1351.819946,1352.939941,1348.579956,1350.540039,77598800
2010-07-27,1352.22998,1357.22998,1348.290039,1352.469971,103472400
2010-07-28,1355.189941,1356.130005,1350.619995,1352.650024,75111200
2010-07-29,1358.410034,1359.27002,1353.160034,1355.780029,113124200
2010-07-30,1360.920044,1360.920044,1354.76001,1357.51001,120581300
2010-08-02,1363.599976,1368.430054,1361.369995,1364.22998,72660200
2010-08-03,1363.829956,1370.52002,1359.550049,1366.160034,105258700
2010-08-04,1362.73999,1364.050049,1359.189941,1363.51001,89160400
2010-08-05,1362.079956,1364.819946,1358.52002,1364.160034,111985600
2010-08-06,1360.449951,1364.199951,1359.719971,1364.199951,70841600
2010-08-09,1360.660034,1362.040039,1358.349976,1360.560059,61808000
2010-08-10,1359.709961,1362.23999,1357.949951,1360.650024,75333800
2010-08-11,1352.910034,1359.72998,1349.5,1359.589966,79077600
2010-08-12,1349.329956,1350.199951,1342.069946,1348.719971,69806400
2010-08-13,1360.150024,1360.150024,1351.800049,1351.800049,93442800
2010-08-16,1370.579956,1370.579956,1358.949951,1359.859985,101534800
2010-08-17,1378.469971,1381.410034,1371.439941,1371.569946,170876000
2010-08-18,1385.51001,1385.51001,1380.160034,1380.589966,147542200
2010-08-19,1392.560059,1392.560059,1385.930054,1386.949951,144239600
2010-08-20,1395.02002,1395.030029,1388.910034,1390.209961,113940800
2010-08-23,1403.150024,1404.310059,1396.869995,1399.869995,122315300
2010-08-24,1405.77002,1406.949951,1399.77002,1404.219971,168633400
2010-08-25,1396.969971,1405.27002,1396.410034,1403.099976,165796300
2010-08-26,1408,1408,1397.23999,1398.290039,123176200
2010-08-27,1411.050049,1415.280029,1402.359985,1404.369995,144186800
2010-08-30,1422.48999,1428.439941,1412.97998,1412.97998,183197800
2010-09-01,1431.959961,1436.72998,1424.97998,1429.77002,194903000
2010-09-02,1441.069946,1441.800049,1431.709961,1437.51001,148954200
2010-09-03,1435.670044,1440.050049,1431.670044,1440.050049,140424900
2010-09-06,1434.680054,1440.01001,1431.680054,1436.109985,131013200
2010-09-07,1434.27002,1436.650024,1432.52002,1434.329956,101449100
2010-09-08,1434.140015,1434.140015,1428.660034,1432.97998,90835000
2010-09-09,1437.780029,1438.319946,1433.599976,1433.599976,69761200
2010-09-13,1456.959961,1456.959961,1439.26001,1439.26001,165399400
2010-09-14,1474.439941,1474.439941,1456.790039,1457.619995,178227100
2010-09-15,1472.949951,1474,1469.859985,1472.709961,125555100
2010-09-17,1466.969971,1479.589966,1466.969971,1473.839966,166180600
2010-09-20,1469.689941,1472.310059,1465.030029,1470.72998,100486900
2010-09-21,1475.98999,1479.589966,1471.030029,1471.150024,136391700
2010-09-22,1474.75,1479.439941,1474.72998,1477.839966,182785900
2010-09-23,1458.079956,1477.030029,1456.640015,1475.699951,116171800
2010-09-24,1451.189941,1453.98999,1445.329956,1451.579956,143455800
2010-09-27,1464.709961,1467.180054,1456.300049,1458.72998,142929900
2010-09-28,1459.640015,1465.469971,1457.800049,1463.410034,105605300
2010-09-29,1461.780029,1466.290039,1459.119995,1464.319946,128923600
2010-09-30,1463.5,1466.209961,1461.199951,1465.839966,136912000
2010-10-01,1466.319946,1469.77002,1464.349976,1468.449951,123952000
2010-10-04,1462.27002,1474.900024,1462.27002,1469.51001,118754400
2010-10-05,1472.189941,1472.319946,1466.930054,1468.02002,122187200
2010-10-06,1479.609985,1483.25,1476.050049,1478.319946,128052000
2010-10-07,1481.449951,1481.930054,1476.25,1481.589966,127609300
2010-10-08,1481.410034,1484.47998,1479.310059,1481.880005,125741800
2010-10-11,1487.410034,1490.099976,1484.569946,1486.140015,140789500
2010-10-12,1486.569946,1493.290039,1484.300049,1490.290039,157910600
2010-10-13,1496.969971,1496.969971,1489.27002,1489.560059,171082400
2010-10-14,1496.380005,1503.819946,1490.569946,1500.839966,157953200
2010-10-15,1489.859985,1494.880005,1486.109985,1494.880005,126610200
2010-10-18,1480.699951,1494.959961,1478.900024,1491.22998,140666800
2010-10-19,1488.650024,1488.77002,1483.040039,1483.73999,163137200
2010-10-20,1486.780029,1490.030029,1476.560059,1480.319946,143046400
2010-10-21,1491.02002,1495.839966,1488.439941,1490.23999,164755800
2010-10-22,1490.640015,1496.47998,1489.52002,1494.589966,131943400
2010-10-25,1491.439941,1495.73999,1491.25,1493.530029,105302400
2010-10-26,1496.939941,1496.939941,1491.810059,1493.900024,150605200
2010-10-27,1499.109985,1504.369995,1496.199951,1496.199951,131168200
2010-10-28,1499.439941,1501.569946,1495.550049,1500.189941,130233000
2010-10-29,1505.660034,1505.660034,1497.719971,1499.800049,131615400
2010-11-01,1509.660034,1511.23999,1506.310059,1510.689941,89809800
2010-11-02,1506.569946,1509.790039,1504.719971,1509.51001,125250500
2010-11-03,1507.599976,1509.650024,1506.599976,1507.390015,73248400
2010-11-04,1511.73999,1513.410034,1508.579956,1512.060059,118162300
2010-11-08,1519.839966,1522.77002,1517.01001,1517.01001,150941800
2010-11-09,1526.530029,1526.670044,1520.030029,1521.709961,154802700
2010-11-10,1528.01001,1531.98999,1523.920044,1526.97998,155032400
2010-11-11,1513.699951,1527.420044,1513.699951,1526.619995,152240000
2010-11-12,1499.810059,1512.530029,1488.060059,1512.400024,189206600
2010-11-15,1501.560059,1503.560059,1497.040039,1499.609985,92032000
2010-11-16,1503.540039,1504.420044,1491.76001,1503.109985,123231400
2010-11-18,1496.650024,1500.339966,1487.209961,1500.310059,128783000
2010-11-19,1506.050049,1506.199951,1499.780029,1500.810059,100589200
2010-11-22,1503.199951,1510.130005,1502.819946,1506.719971,72340800
2010-11-23,1487.530029,1508.339966,1487.530029,1506.839966,181164400
2010-11-24,1488.540039,1493.01001,1476.819946,1479.900024,145724800
2010-11-25,1496.48999,1498.050049,1491.800049,1493.209961,92908600
2010-11-26,1492.050049,1500.180054,1486.689941,1498.680054,94281600
2010-11-29,1495.949951,1495.949951,1474.02002,1488.569946,96486800
2010-11-30,1485.22998,1497.5,1485.22998,1494.780029,149580400
2010-12-01,1485.420044,1487.670044,1477.569946,1482.689941,153042000
2010-12-02,1503.219971,1503.219971,1492.530029,1492.530029,150431200
2010-12-03,1500.97998,1508.410034,1497.890015,1508.410034,132888000
2010-12-06,1501.73999,1505.660034,1497.609985,1505.660034,139622800
2010-12-08,1510.060059,1513.23999,1504.52002,1504.52002,205107600
2010-12-09,1521.290039,1521.290039,1511.01001,1512.790039,209160800
2010-12-10,1507.280029,1522.949951,1507.280029,1520.160034,277808000
2010-12-13,1509.790039,1517.150024,1506.880005,1511.819946,125248000
2010-12-14,1510.579956,1512.819946,1506.030029,1510.77002,135604000
2010-12-15,1509.099976,1514.23999,1504.75,1511.469971,125590400
2010-12-16,1497.52002,1507.189941,1495.390015,1507.099976,131924800
2010-12-17,1499.880005,1500.800049,1495.199951,1497.23999,139658800
2010-12-20,1495.880005,1500.069946,1493.219971,1499.459961,119073800
2010-12-21,1505.180054,1510.23999,1497.810059,1498.349976,139388400
2010-12-22,1515.050049,1515.050049,1504.900024,1505.869995,105987200
2010-12-23,1514.47998,1518.800049,1511.199951,1518.689941,121900000
2010-12-24,1511.579956,1516.439941,1510.699951,1516.050049,45783400
2010-12-27,1511.719971,1513.22998,1509.640015,1511.900024,45943800
2010-12-28,1517.439941,1525.98999,1509.550049,1510.97998,91008400
2010-12-29,1524.339966,1526.930054,1520.189941,1520.449951,105766600
2010-12-30,1518.910034,1529.949951,1518.76001,1527.089966,139358600
2011-01-03,1533.420044,1535.02002,1523.719971,1524.530029,142815000
2011-01-04,1551.890015,1551.890015,1534.400024,1534.569946,204667400
2011-01-05,1566.170044,1571.849976,1542.949951,1551.589966,316364200
2011-01-06,1568.369995,1576.949951,1562.75,1570.530029,213407400
2011-01-07,1572.209961,1573.630005,1564.290039,1573.47998,265674400
2011-01-10,1563.52002,1576.369995,1561.550049,1574.640015,200124400
2011-01-11,1562.939941,1565.329956,1558.640015,1559.27002,167234800
2011-01-12,1566.48999,1569.079956,1562.72998,1564.359985,137882800
2011-01-13,1571.560059,1573.359985,1567.609985,1570.73999,136280200
2011-01-14,1569.890015,1572.949951,1566.030029,1572.290039,139922000
2011-01-17,1574.48999,1574.48999,1570.630005,1573.469971,122443400
2011-01-18,1570.040039,1576.420044,1567.910034,1575.920044,108978000
2011-01-19,1566.51001,1568.880005,1561.869995,1568.849976,138848000
2011-01-21,1547.430054,1559.619995,1546.97998,1559.619995,251428600
2011-01-24,1542.969971,1550.949951,1539.47998,1550.359985,156338800
2011-01-25,1526.430054,1544.849976,1526.430054,1542.709961,179689600
2011-01-26,1520,1525.75,1505.359985,1525.430054,217587600
2011-01-27,1526.959961,1530.810059,1525.73999,1526.47998,160904000
2011-01-28,1521.890015,1529.839966,1518.47998,1528.72998,143671200
2011-01-31,1519.939941,1520.630005,1505.849976,1507.670044,162351000
2011-02-02,1531.819946,1536.27002,1524.73999,1524.73999,122139600
2011-02-07,1535.599976,1541.430054,1533.75,1539.23999,155642400
2011-02-08,1539.550049,1544.349976,1538.76001,1542.339966,170226800
