Date,1066.KL,1155.KL,1818.KL,2089.KL,2305.KL,2488.KL,3301.KL,3476.KL,4006.KL,5008.KL,5014.KL,5109.KL,5176.KL,5185.KL,5209.KL,5212.KL,5227.KL,5228.KL,5236.KL,5347.KL,5398.KL,5606.KL,5819.KL,5878.KL,5983.KL,6351.KL,6432.KL,7084.KL,7100.KL,7103.KL
2025-02-12 08:00:00+0800,6.313756943,10.27878857,8.159902573,20.63617325,7,5.329999924,13.81999969,5.929999828,7.010000229,1.549999952,10.88,1.177365899,1.897673368,2.643157005,4.114453793,1.491585493,2.210000038,1.149999976,1.485535741,13.67310715,4.489999771,2.75,20.35698318,2.459053755,5.789999962,6.745773315,6.599999905,4.695052624,3.867615223,1.700000048
2025-02-13 08:00:00+0800,6.275375843,10.20121288,8.169805527,20.68841743,7,5.349999905,13.97999954,5.940000057,7.059999943,1.539999962,10.84,1.177365899,1.897673368,2.595788956,4.104680538,1.491585493,2.220000029,1.139999986,1.472330332,13.61425686,4.5,2.75,20.13999939,2.479046106,5.809999943,6.795374393,6.599999905,4.645317078,3.897289991,1.659999967
2025-02-14 08:00:00+0800,6.284971237,10.24000072,8.149999619,20.55780792,7.099999905,5.380000114,14.06000042,5.889999866,7.079999924,1.529999971,10.88,1.177365899,1.93659997,2.61473608,4.133999825,1.491585493,2.24000001,1.129999995,1.472330332,13.63387299,4.519999981,2.75,20.1597271,2.479046106,5.769999981,6.745773315,6.599999905,4.704999924,3.907181501,1.620000005
2025-02-17 08:00:00+0800,6.304162025,10.24000072,7.889999866,20.71453857,7.099999905,5.369999886,13.89999962,5.840000153,7.050000191,1.539999962,10.88,1.177365899,1.93659997,2.61473608,4.153545856,1.481899977,2.25,1.139999986,1.478932977,13.65349102,4.460000038,2.75,20.12027359,2.479046106,5.75,6.795374393,6.619999886,4.685105801,3.91707325,1.590000033
2025-02-18 08:00:00+0800,6.313756943,10.2206068,7.960000038,20.84514809,7.139999866,5.329999924,13.89999962,5.889999866,7.099999905,1.50999999,10.9,1.177365899,1.940000057,2.643157005,4.085134506,1.491585493,2.24000001,1.139999986,1.472330332,13.67310715,4.440000057,2.730000019,20.27807999,2.479046106,5.699999809,6.854896069,6.78000021,4.625422955,3.91707325,1.539999962
2025-02-19 08:00:00+0800,6.438497066,10.18181801,7.960000038,20.83208656,7.139999866,5.329999924,13.57999992,5.829999924,7.070000172,1.519999981,10.9,1.16763556,1.929999948,2.61473608,4.085134506,1.481899977,2.24000001,1.139999986,1.472330332,13.59463882,4.510000229,2.730000019,20.21890259,2.389080763,5.699999809,6.844975948,6.769999981,4.575686932,3.877506733,1.519999981
2025-02-20 08:00:00+0800,6.390520096,10.12363625,7.940000057,20.40107727,7.150000095,5.300000191,13.60000038,5.880000114,7.059999943,1.5,10.9,1.16763556,1.879999995,2.595788956,4.046042442,1.472214341,2.25999999,1.139999986,1.472330332,13.53578854,4.599999905,2.74000001,20.19917679,2.449057817,5.650000095,6.825135708,6.75,4.615475655,3.907181501,1.519999981
2025-02-21 08:00:00+0800,6.40011549,10.18181801,7.940000057,20.79290199,7.150000095,5.360000134,13.69999981,5.880000114,7.099999905,1.50999999,10.9,1.109253764,1.909999967,2.61473608,4.006950378,1.481899977,2.25999999,1.139999986,1.478932977,13.71234131,4.760000229,2.74000001,20.21890259,2.539022923,5.550000191,6.755693436,6.739999771,4.615475655,3.91707325,1.580000043
2025-02-24 08:00:00+0800,6.40011549,10.16242409,7.900000095,21.22391129,7.179999828,5.329999924,13.42000008,5.849999905,7.090000153,1.529999971,10.9,1.060602307,1.889999986,2.643157005,4.016723633,1.481899977,2.279999971,1.129999995,1.45582509,13.37885189,4.489999771,2.720000029,20.45561218,2.529026747,5.380000114,6.795374393,6.730000019,4.675158024,3.887398481,1.559999943
2025-02-25 08:00:00+0800,6.275375843,10.14303017,7.809999943,21.55043411,7.179999828,5.159999847,13.07999992,5.849999905,7.099999905,1.519999981,11,1.070332646,1.879999995,2.624209881,4.006950378,1.49000001,2.299999952,1.149999976,1.416210651,13.14344597,4.460000038,2.720000029,20.41616058,2.469049931,5.349999905,6.795374393,6.710000038,4.685105801,3.877506733,1.549999952
2025-02-26 08:00:00+0800,6.371329308,10.37575817,7.940000057,22.17735481,7.5,5.300000191,13.39999962,5.840000153,7.059999943,1.50999999,11,1.070332646,1.889999986,2.68105197,3.938539028,1.49000001,2.319999933,1.139999986,1.44592154,13.31999969,4.460000038,2.769999981,20.94875526,2.479046106,5.53000021,6.745773315,6.710000038,4.685105801,3.758807421,1.5
2025-02-27 08:00:00+0800,6.486474037,10.33697033,7.840000153,22.37327003,7.5,5.320000172,13.47999954,5.829999924,7.090000153,1.5,11,1.080062866,1.889999986,2.747368097,3.97763133,1.50999999,2.279999971,1.149999976,1.426114321,13.30038357,4.440000057,2.75,21.00793266,2.489042282,5.46999979,6.378723621,6.710000038,4.695052624,3.729132652,1.5
2025-02-28 08:00:00+0800,6.630404472,10.39515209,7.96999979,22.45163536,7,5.25,13.39999962,5.809999943,7.139999866,1.440000057,11,1.060602307,1.860000014,2.699999094,4.046042442,1.50999999,2.25999999,1.139999986,1.396403551,13.33961773,4.360000134,2.75,21.10656166,2.369088411,5.409999847,6.388644218,6.75,4.824365616,3.709349632,1.50999999
2025-03-03 08:00:00+0800,6.630404472,10.35636425,7.880000114,22.52999878,7.5,5.199999809,13.07999992,5.769999981,7.139999866,1.450000048,11,1.060602307,1.879999995,2.709472895,4.036269665,1.50999999,2.210000038,1.129999995,1.396403551,13.43770218,4.210000038,2.75,20.90930557,2.63898468,5.519999981,6.348963261,6.789999962,4.794524193,3.689566374,1.529999971
2025-03-04 08:00:00+0800,6.582427979,10.27878857,7.800000191,22.31449509,7.5,5.199999809,13.18000031,5.690000057,7.059999943,1.419999957,11,1.050871968,1.879999995,2.643157005,4.046042442,1.5,2.220000029,1.110000014,1.376596451,13.33961773,4.099999905,2.720000029,20.71204758,2.658977032,5.449999809,6.279521465,6.75,4.754735947,3.659891605,1.50999999
2025-03-05 08:00:00+0800,6.659190655,10.25939465,7.800000191,22.33408546,7.5,5.179999828,13.26000023,5.699999809,7.150000095,1.419999957,11,1.049999952,1.909999967,2.624209881,4.02649641,1.50999999,2.269999981,1.129999995,1.366692901,13.55540466,4.239999771,2.730000019,21.00793266,2.778930664,5.460000038,6.269601345,6.789999962,4.814418793,3.610433578,1.570000052
2025-03-06 08:00:00+0800,6.630404472,10.24000072,7.639999866,22.52999878,7.5,5.119999886,13.07999992,5.699999809,7.090000153,1.429999948,11,1.049999952,1.919999957,2.662105083,4.036269665,1.5,2.279999971,1.129999995,1.396403551,13.59463882,4.130000114,2.730000019,20.61341858,2.78892684,5.510000229,6.259680748,6.789999962,4.874101639,3.640108347,1.570000052
2025-03-07 08:00:00+0800,6.601618767,10.31757641,7.559999943,22.80427933,7.5,5.159999847,13.10000038,5.730000019,7.139999866,1.399999976,11,1.049999952,1.919999957,2.643157005,4.036269665,1.50999999,2.319999933,1.120000005,1.386500001,13.47693634,4.079999924,2.700000048,20.47533798,2.758938313,5.510000229,6.269601345,6.800000191,4.834312916,3.659891605,1.590000033
2025-03-10 08:00:00+0800,6.639999866,10.25939465,7.590000153,22.56918335,7.5,5.110000134,12.97999954,5.679999828,7.130000114,1.419999957,11,1.039999962,1.919999957,2.63368392,4.02649641,1.519999981,2.299999952,1.139999986,1.386500001,13.28076553,4.110000134,2.75,20.19917679,2.758938313,5.5,6.319202423,6.800000191,4.76468277,3.650000095,1.590000033
2025-03-11 08:00:00+0800,6.582427979,10.24000072,7.46999979,21.84430313,7.5,5.059999943,12.69999981,5.579999924,7.119999886,1.399999976,11,1.00999999,1.889999986,2.61473608,4.006950378,1.519999981,2.299999952,1.129999995,1.336982131,13.14344597,4.059999943,2.74000001,20.13999939,2.589003801,5.360000134,6.279521465,6.75,4.714946747,3.480000019,1.5
2025-03-12 08:00:00+0800,6.524855614,10.18000031,7.349999905,20.96269417,7.5,5,12.92000008,5.579999924,7.039999962,1.360000014,11,1.00999999,1.870000005,2.510525942,3.987404108,1.529999971,2.279999971,1.149999976,1.366692901,12.75110435,3.769999981,2.670000076,20.04000092,2.539022923,5.300000191,6.21999979,6.760000229,4.704999924,3.470000029,1.49000001
2025-03-13 08:00:00+0800,6.553641319,10.30000019,7.480000019,20.78637314,7.5,5.050000191,13.38000011,5.699999809,7.019999981,1.370000005,11,1.00999999,1.870000005,2.567368031,4.02649641,1.529999971,2.279999971,1.139999986,1.406307101,13.14344597,3.900000095,2.690000057,20.29999924,2.598999977,5.380000114,5.820000172,6.760000229,4.679999828,3.599999905,1.5
2025-03-14 08:00:00+0800,6.572832108,10.31999969,7.539999962,20.66882706,7.5,5.039999962,13.22000027,5.789999962,7.059999943,1.450000048,11,1.00999999,1.860000014,2.567368031,4.075361729,1.519999981,2.24000001,1.139999986,1.406307101,13.14344597,4.039999962,2.700000048,20.29999924,2.608995914,5.420000076,5.699999809,6.630000114,4.71999979,3.49000001,1.519999981
2025-03-17 08:00:00+0800,6.71676302,10.42000008,7.659999847,21.04105949,7.5,5.099999905,13.68000031,5.739999771,7.099999905,1.460000038,11,1.029999971,1.870000005,2.624209881,4.104680538,1.5,2.269999981,1.129999995,1.406307101,13.30038357,4.079999924,2.700000048,20.39999962,2.648980856,5.519999981,5.71999979,6.670000076,4.739999771,3.50999999,1.549999952
2025-03-19 08:00:00+0800,6.707167149,10.35999966,7.610000134,21.08024406,7.5,5.03000021,13.69999981,5.789999962,7.090000153,1.460000038,11,1.039999962,1.850000024,2.61473608,4.163319111,1.49000001,2.25999999,1.149999976,1.386500001,13.30038357,3.980000019,2.690000057,20.45999908,2.668973207,5.449999809,5.690000057,6.619999886,4.699999809,3.400000095,1.570000052
2025-03-20 08:00:00+0800,6.639999866,10.18000031,7.610000134,21.55043411,7.5,5.090000153,13.69999981,5.789999962,7.090000153,1.460000038,11,1.019999981,1.830000043,2.643157005,4.153545856,1.480000019,2.25999999,1.129999995,1.419999957,13.24153233,3.950000048,2.680000067,20.39999962,2.718953848,5.449999809,5.489999771,6.619999886,4.690000057,3.200000048,1.549999952
2025-03-21 08:00:00+0800,6.760000229,10.18000031,7.809999943,22.09899139,7.5,5.090000153,13.69999981,5.739999771,7.050000191,1.460000038,11,1.019999981,1.830000043,2.624209881,4.12422657,1.440000057,2.289999962,1.149999976,1.389999986,13.30038357,3.970000029,2.680000067,20.47999954,2.598999977,5.380000114,5.420000076,6.579999924,4.739999771,3.150000095,1.570000052
2025-03-24 08:00:00+0800,6.710000038,10.15999985,7.650000095,22.11858177,7.5,4.659999847,13.68000031,5.71999979,7.019999981,1.450000048,11,1.029999971,1.840000033,2.643157005,4.114453793,1.460000038,2.279999971,1.139999986,1.389999986,13.30038357,3.930000067,2.680000067,20.12000084,2.640000105,5.349999905,5.199999809,6.579999924,4.650000095,2.970000029,1.549999952
2025-03-25 08:00:00+0800,6.769999981,10.22000027,7.800000191,22.21653938,7.300000191,4.610000134,13.68000031,5.690000057,7.03000021,1.450000048,11,1.029999971,1.840000033,2.63368392,4.046042442,1.460000038,2.279999971,1.139999986,1.379999995,13.33961773,4.019999981,2.700000048,20.18000031,2.640000105,5.480000019,5.260000229,6.53000021,4.679999828,3.220000029,1.539999962
2025-03-26 08:00:00+0800,6.800000191,10.18000031,8.010000229,22.43204308,7.400000095,4.639999866,13.96000004,5.670000076,7.03000021,1.409999967,11,1.029999971,1.840000033,2.63368392,4.055815697,1.470000029,2.279999971,1.149999976,1.370000005,13.31999969,4.010000229,2.700000048,20.20000076,2.619999886,5.539999962,5.159999847,6.519999981,4.650000095,3.140000105,1.549999952
2025-03-27 08:00:00+0800,6.889999866,10.35999966,8.119999886,22.09899139,7.300000191,4.670000076,13.89999962,5.699999809,7.070000172,1.419999957,11,1.029999971,1.850000024,2.67157793,4.19263792,1.470000029,2.289999962,1.149999976,1.370000005,13.56000042,4.320000172,2.700000048,20.42000008,2.690000057,5.400000095,5.150000095,6.579999924,4.679999828,3.150000095,1.549999952
2025-03-28 08:00:00+0800,6.840000153,10.11999989,7.789999962,21.94226074,7.300000191,4.619999886,13.93999958,5.659999847,7.170000076,1.460000038,11,1.039999962,1.820000052,2.662105083,4.212184429,1.460000038,2.25,1.159999967,1.360000014,13.38000011,4.199999809,2.720000029,20.13999939,2.660000086,5.429999828,5.070000172,6.539999962,4.670000076,3.119999886,1.539999962
2025-04-02 08:00:00+0800,6.900000095,10.31999969,7.960000038,21.47206879,7.300000191,4.650000095,14.26000023,5.639999866,7.079999924,1.429999948,11,1.029999971,1.850000024,2.63368392,4.261049747,1.470000029,2.25,1.149999976,1.340000033,13.76000023,4.21999979,2.720000029,20.37999916,2.640000105,5.400000095,5.110000134,6.53000021,4.690000057,3.059999943,1.549999952
