Date,2089.KL,3301.KL,1155.KL,4006.KL,5209.KL,5347.KL,5983.KL,1066.KL,1818.KL,5228.KL,5176.KL,5109.KL,5236.KL,5606.KL,6432.KL,3476.KL,5227.KL,7100.KL,2488.KL,7084.KL,5014.KL,5212.KL,7103.KL,6351.KL,5398.KL,5008.KL,5878.KL,2305.KL,5819.KL,5185.KL
2022-02-22,7.307077885,7.662436485,7.193468571,4.624847412,2.219779253,7.904881954,2.399721861,4.591882706,5.690443039,0.77771157,1.207192659,0.760017276,0.833014727,1.20222497,2.861325502,3.220678329,1.226361752,2.478570461,2.793598175,3.189798117,6.192187309,1.026668668,0.60945183,4.558880329,1.196583748,0.846472979,0.980171323,5.165027618,18.18081093,1.433398485
2022-02-23,7.286975861,7.790946007,7.234715462,4.68874836,2.260735035,7.913655281,2.354157448,4.616220951,5.690443039,0.76030004,1.189947009,0.755864203,0.847565413,1.20222497,2.861325502,3.247667551,1.217961907,2.5030303,2.776768923,3.164228916,6.260989666,1.026668668,0.615515471,4.558880329,1.176439166,0.851592839,0.989506125,5.118495941,18.14426804,1.466161847
2022-02-24,7.27692461,7.614244461,7.176968098,4.64880991,2.244352579,7.896108627,2.346563101,4.616220951,5.573945522,0.76030004,1.189947009,0.751711071,0.862116218,1.196027517,2.845775127,3.166701078,1.201162338,2.5030303,2.675795794,3.132266521,5.985781193,1.026668668,0.606419146,4.500001431,1.152265668,0.853299439,0.952166319,5.118495941,18.03463364,1.425207615
2022-02-25,7.377434731,7.566052914,7.325459003,4.68874836,2.260735035,7.896108627,2.354157448,4.648672104,5.627714157,0.76030004,1.198569655,0.755864203,0.880303919,1.196027517,2.876876354,3.274656534,1.201162338,2.568255663,2.860913515,3.100304842,6.034925461,1.026668668,0.615515471,4.500001431,1.156294584,0.853299439,0.9615013,5.118495941,18.14426804,1.449780107
2022-02-28,7.648811817,7.590148926,7.226465225,4.896427631,2.244352579,8.045256615,2.452880383,4.786591053,5.654597759,0.76030004,1.198569655,0.747557938,0.876666665,1.196027517,2.853550434,3.238671064,1.192762733,2.519336462,2.886157036,3.164228916,6.044754505,1.026668668,0.606419146,4.542058468,1.160323501,0.853299439,0.970836163,5.118495941,18.32698822,1.449780107
2022-03-01,7.588506699,7.750787258,7.341956615,4.840513706,2.244352579,7.9926157,2.460474491,4.713574886,5.636675358,0.754495978,1.181324363,0.751711071,0.862116218,1.239407063,2.861325502,3.256663561,1.192762733,2.519336462,3.029202461,3.042773485,5.936636925,1.026668668,0.606419146,4.516823769,1.248959422,0.870365381,0.970836163,5.118495941,18.63761902,1.548070312
2022-03-02,7.63876152,7.750787258,7.374954224,4.94435358,2.235977888,7.913655281,2.460474491,4.713574886,5.636675358,0.754495978,1.181324363,0.751711071,0.851203501,1.288983107,2.861325502,3.238671064,1.184363008,2.5111835,3.104932785,3.132266521,5.99560976,1.018455386,0.612483621,4.516823769,1.297306061,0.878898382,0.952166319,5.351154804,18.7289772,1.523497701
2022-03-03,7.859883785,7.630307674,7.523443699,5.048192501,2.210854769,8.027709961,2.460474491,4.786591053,5.645636559,0.76030004,1.181324363,0.747557938,0.854840755,1.288983107,2.892426968,3.292649269,1.167563558,2.486724138,3.071274757,3.125874758,6.221673965,1.010241985,0.612483621,4.542058468,1.305364013,0.882311642,0.928829014,5.351154804,18.7107048,1.53987956
2022-03-04,8.070954323,7.662436485,7.424450874,5.024230003,2.21922946,7.931202412,2.483256578,4.746026516,5.600830555,0.766104221,1.172701478,0.755864203,0.854840755,1.276589274,2.892426968,3.238671064,1.167563558,2.413345098,3.020787954,3.068343401,6.093898773,1.010241985,0.612483621,4.457945824,1.273132682,0.882311642,0.924161553,5.37907362,18.63761902,1.515307069
2022-03-07,8.020700455,7.333127975,7.251213551,4.832526684,2.202480555,7.817146778,2.460474491,4.575656414,5.573945522,0.76030004,1.155455828,0.747557938,0.847565413,1.257998109,2.861325502,3.193689823,1.201162338,2.413345098,2.75152564,3.036381006,5.897321701,0.993815243,0.603387296,4.457945824,1.257017016,0.86183238,0.89615649,5.304622173,18.29044724,1.490734458
2022-03-08,7.890036583,7.341159821,7.259462833,4.72868681,2.202480555,7.720639229,2.460474491,4.518866062,5.529139042,0.76030004,1.155455828,0.747557938,0.829377532,1.239407063,2.853550434,3.184693336,1.201162338,2.339966297,2.776768923,2.934103251,5.956295013,0.993815243,0.603387296,4.466356277,1.232843637,0.85500598,0.882154107,5.397686481,17.90673065,1.466161847
2022-03-09,7.839781761,7.309032917,7.267712593,4.808563232,2.227604151,7.738186359,2.521226406,4.624333858,5.54706192,0.76030004,1.146833062,0.763593435,0.836652994,1.239407063,2.853550434,3.193689823,1.234761596,2.38888526,2.776768923,2.934103251,6.202016354,1.018455386,0.597322881,4.449533939,1.252988219,0.85500598,0.90082401,5.397686481,18.18081093,1.474352598
2022-03-10,7.839781761,7.389351368,7.383203983,4.752649784,2.210854769,7.896108627,2.521226406,4.729801178,5.564984798,0.766104221,1.172701478,0.772077858,0.836652994,1.271186352,2.861325502,3.193689823,1.243161201,2.38888526,2.84408474,2.972457409,6.251160622,1.018455386,0.615515471,4.424060345,1.293277264,0.841353238,0.924161553,5.397686481,18.41835213,1.498925209
2022-03-11,7.829730511,7.389351368,7.350206852,4.904414654,2.227604151,7.843467712,2.489907265,4.713574886,5.564984798,0.766104221,1.181324363,0.780562222,0.833014727,1.31567812,2.869101286,3.157704592,1.217961907,2.372579098,2.84408474,3.017203569,6.251160622,0.993815243,0.615515471,4.424060345,1.281190634,0.841353238,0.924161553,5.397686481,18.54625511,1.490734458
2022-03-14,7.71916914,7.32509613,7.350206852,4.871388435,2.21922946,7.861014843,2.466417789,4.705462456,5.564984798,0.76030004,1.181324363,0.767835617,0.854840755,1.30296576,2.861325502,3.211682081,1.226361752,2.364425898,2.860913515,3.119482517,6.23150301,0.993815243,0.615515471,4.415567875,1.248959422,0.827700496,0.919494092,5.351154804,18.61999893,1.482543588
2022-03-15,7.578455448,7.309032917,7.399702072,4.871388435,2.21922946,7.913655281,2.474247217,4.68112421,5.726288795,0.754495978,1.164078593,0.772077858,0.851203501,1.30296576,2.861325502,3.148708344,1.217961907,2.356272936,2.877742529,3.017203569,5.99560976,0.993815243,0.60945183,4.381602287,1.248959422,0.825993836,0.910159111,5.351154804,18.61999893,1.474352598
2022-03-16,7.5382514,7.333127975,7.596004009,4.813591957,2.227604151,7.98384285,2.583866119,4.754139423,6.156432152,0.76030004,1.155455828,0.77632004,0.836652994,1.309322,2.869101286,3.148708344,1.192762733,2.38888526,2.936643839,3.068343401,6.113556385,0.985601842,0.612483621,4.347635746,1.345652938,0.836233437,0.919494092,5.351154804,18.61999893,1.490734458
2022-03-17,7.5382514,7.389351368,7.664281845,4.863131523,2.235977888,7.966295242,2.630845308,4.851494312,6.237083912,0.771907389,1.155455828,0.780562222,0.847565413,1.360169172,2.884651661,3.148708344,1.209562063,2.38888526,3.104932785,3.100304842,6.172530174,0.993815243,0.597322881,4.356127739,1.361768603,0.841353238,0.952166319,5.351154804,19.02558136,1.515307069
2022-03-18,7.5382514,7.333127975,7.698422432,4.854875088,2.294599056,8.264594078,2.599525452,4.82715559,6.066818714,0.77771157,1.164078593,0.772077858,0.85847801,1.411017299,2.884651661,3.139711618,1.159163713,2.380732059,3.09651804,3.125874758,6.074241161,0.985601842,0.597322881,4.364619255,1.329537511,0.832820237,0.933496535,5.351154804,18.43564415,1.498925209
2022-03-21,7.5382514,7.349191189,7.553330898,4.887901783,2.277850389,8.115445137,2.623015165,4.82715559,6.29085207,0.771907389,1.164078593,0.780562222,0.862116218,1.404661059,2.876876354,3.202685833,1.192762733,2.421498537,3.071274757,3.132266521,6.192187309,0.985601842,0.597322881,4.364619255,1.345652938,0.832820237,0.933496535,5.351154804,18.71217537,1.515307069
